r,7/6,32.5,1
67,0.25,101/3,1
74,0.25,101/3,1
67,0.25,33.75,1
74,0.25,33.75,1
r,1/12,407/12,1
68,0.5,34.0,1
72,0.5,34.0,1
r,2.0,34.0,1
r,1.5,34.5,1
r,5/3,36.0,1
r,1.75,36.0,1
53,0.25,113/3,1
60,0.25,113/3,1
62,0.25,113/3,1
53,0.25,37.75,1
60,0.25,37.75,1
62,0.25,37.75,1
r,1/12,455/12,1
55,0.5,38.0,1
60,0.5,38.0,1
63,0.5,38.0,1
r,2.0,38.0,1
r,5/6,38.5,1
43,0.5,118/3,1
50,0.5,118/3,1
53,0.5,118/3,1
r,1/6,239/6,1
r,4/3,40.0,1
r,1.75,40.0,1
36,0.5,124/3,1
48,1/3,41.75,1
r,0.5,251/6,1
r,2/3,505/12,1
36,0.5,127/3,1
48,1/3,42.75,1
r,0.5,257/6,1
r,2/3,517/12,1
36,0.5,130/3,1
48,1/3,43.75,1
r,1/6,263/6,1
r,1/3,44.0,1
r,0.75,44.0,1
36,0.5,133/3,1
48,1/3,44.75,1
r,0.5,269/6,1
r,2/3,541/12,1
36,0.5,136/3,1
48,1/3,45.75,1
r,0.5,275/6,1
r,2/3,553/12,1
36,0.5,139/3,1
48,1/3,46.75,1
r,0.5,281/6,1
r,2/3,565/12,1
36,0.5,142/3,1
48,1/3,47.75,1
r,1/6,287/6,1
r,1/3,48.0,1
r,0.75,48.0,1
36,0.5,145/3,1
48,1/3,48.75,1
r,0.5,293/6,1
r,2/3,589/12,1
36,0.5,148/3,1
48,1/3,49.75,1
r,0.5,299/6,1
r,2/3,601/12,1
36,0.5,151/3,1
48,1/3,50.75,1
r,0.5,305/6,1
r,2/3,613/12,1
36,0.5,154/3,1
48,1/3,51.75,1
r,1/6,311/6,1
r,1/3,52.0,1
r,0.75,52.0,1
36,0.5,157/3,1
48,1/3,52.75,1
r,0.5,317/6,1
r,2/3,637/12,1
36,0.5,160/3,1
48,1/3,53.75,1
r,0.5,323/6,1
r,2/3,649/12,1
36,0.5,163/3,1
48,1/3,54.75,1
r,0.5,329/6,1
r,2/3,661/12,1
36,0.5,166/3,1
48,1/3,55.75,1
r,1/6,335/6,1
r,1/3,56.0,1
r,0.75,56.0,1
36,0.5,169/3,1
48,1/3,56.75,1
r,0.5,341/6,1
r,2/3,685/12,1
36,0.5,172/3,1
48,1/3,57.75,1
r,0.5,347/6,1
r,2/3,697/12,1
36,0.5,175/3,1
48,1/3,58.75,1
r,0.5,353/6,1
r,2/3,709/12,1
38,0.5,178/3,1
50,1/3,59.75,1
r,1/6,359/6,1
r,1/3,60.0,1
r,0.75,60.0,1
38,0.5,181/3,1
50,1/3,60.75,1
r,0.5,365/6,1
r,2/3,733/12,1
39,0.5,184/3,1
51,1/3,61.75,1
r,0.5,371/6,1
r,2/3,745/12,1
39,0.5,187/3,1
51,1/3,62.75,1
r,0.5,377/6,1
r,2/3,757/12,1
41,0.5,190/3,1
53,1/3,63.75,1
r,1/6,383/6,1
r,1/3,64.0,1
r,0.75,64.0,1
41,0.5,193/3,1
53,1/3,64.75,1
r,0.5,389/6,1
r,2/3,781/12,1
43,0.5,196/3,1
55,1/3,65.75,1
r,0.5,395/6,1
r,2/3,793/12,1
43,0.5,199/3,1
55,1/3,66.75,1
r,0.5,401/6,1
r,2/3,805/12,1
44,0.5,202/3,1
56,1/3,67.75,1
r,1/6,407/6,1
r,1/3,68.0,1
r,0.75,68.0,1
44,0.5,205/3,1
56,1/3,68.75,1
r,0.5,413/6,1
r,2/3,829/12,1
42,0.5,208/3,1
54,1/3,69.75,1
r,0.5,419/6,1
r,2/3,841/12,1
42,0.5,211/3,1
54,1/3,70.75,1
r,0.5,425/6,1
r,2/3,853/12,1
43,0.5,214/3,1
55,1/3,71.75,1
r,1/6,431/6,1
r,1/3,72.0,1
r,0.75,72.0,1
43,0.5,217/3,1
55,1/3,72.75,1
r,0.5,437/6,1
r,2/3,877/12,1
36,0.5,220/3,1
48,1/3,73.75,1
r,0.5,443/6,1
r,2/3,889/12,1
36,0.5,223/3,1
48,1/3,74.75,1
r,0.5,449/6,1
r,2/3,901/12,1
36,0.5,226/3,1
48,1/3,75.75,1
r,1/6,455/6,1
r,1/3,76.0,1
r,0.75,76.0,1
36,0.5,229/3,1
48,1/3,76.75,1
r,0.5,461/6,1
r,2/3,925/12,1
36,0.5,232/3,1
48,1/3,77.75,1
r,0.5,467/6,1
r,2/3,937/12,1
36,0.5,235/3,1
48,1/3,78.75,1
r,0.5,473/6,1
r,2/3,949/12,1
36,0.5,238/3,1
48,1/3,79.75,1
r,1/6,479/6,1
r,1/3,80.0,1
r,0.75,80.0,1
36,0.5,241/3,1
48,1/3,80.75,1
r,0.5,485/6,1
r,2/3,973/12,1
36,0.5,244/3,1
48,1/3,81.75,1
r,0.5,491/6,1
r,2/3,985/12,1
36,0.5,247/3,1
48,1/3,82.75,1
r,0.5,497/6,1
r,2/3,997/12,1
36,0.5,250/3,1
48,1/3,83.75,1
r,1/6,503/6,1
r,1/3,84.0,1
r,0.75,84.0,1
36,0.5,253/3,1
48,1/3,84.75,1
r,0.5,509/6,1
r,2/3,1021/12,1
36,0.5,256/3,1
48,1/3,85.75,1
r,0.5,515/6,1
r,2/3,1033/12,1
36,0.5,259/3,1
48,1/3,86.75,1
r,0.5,521/6,1
r,2/3,1045/12,1
36,0.5,262/3,1
48,1/3,87.75,1
r,1/6,527/6,1
r,1/3,88.0,1
r,0.75,88.0,1
36,0.5,265/3,1
48,1/3,88.75,1
r,0.5,533/6,1
r,2/3,1069/12,1
36,0.5,268/3,1
48,1/3,89.75,1
r,0.5,539/6,1
r,2/3,1081/12,1
36,0.5,271/3,1
48,1/3,90.75,1
r,0.5,545/6,1
r,2/3,1093/12,1
38,0.5,274/3,1
50,1/3,91.75,1
r,1/6,551/6,1
r,1/3,92.0,1
r,0.75,92.0,1
38,0.5,277/3,1
50,1/3,92.75,1
r,0.5,557/6,1
r,2/3,1117/12,1
39,0.5,280/3,1
51,1/3,93.75,1
r,0.5,563/6,1
r,2/3,1129/12,1
39,0.5,283/3,1
51,1/3,94.75,1
r,0.5,569/6,1
r,2/3,1141/12,1
41,0.5,286/3,1
53,1/3,95.75,1
r,1/6,575/6,1
r,1/3,96.0,1
r,0.75,96.0,1
41,0.5,289/3,1
53,1/3,96.75,1
r,0.5,581/6,1
r,2/3,1165/12,1
43,0.5,292/3,1
55,1/3,97.75,1
r,0.5,587/6,1
r,2/3,1177/12,1
43,0.5,295/3,1
55,1/3,98.75,1
r,0.5,593/6,1
r,2/3,1189/12,1
44,0.5,298/3,1
56,1/3,99.75,1
r,1/6,599/6,1
r,1/3,100.0,1
r,0.75,100.0,1
44,0.5,301/3,1
56,1/3,100.75,1
r,0.5,605/6,1
r,2/3,1213/12,1
42,0.5,304/3,1
54,1/3,101.75,1
r,0.5,611/6,1
r,2/3,1225/12,1
42,0.5,307/3,1
54,1/3,102.75,1
r,0.5,617/6,1
r,2/3,1237/12,1
42,0.5,310/3,1
54,1/3,103.75,1
r,1/6,623/6,1
r,1/3,104.0,1
r,0.75,104.0,1
42,0.5,313/3,1
54,1/3,104.75,1
r,0.5,629/6,1
r,35/12,1261/12,1
43,1.0,316/3,1
55,1.0,316/3,1
59,1.0,319/3,1
62,1.0,319/3,1
59,1.0,322/3,1
62,1.0,322/3,1
59,1.0,325/3,1
62,1.0,325/3,1
55,1.0,328/3,1
60,1.0,331/3,1
63,1.0,331/3,1
60,1.0,334/3,1
63,1.0,334/3,1
60,1.0,337/3,1
63,1.0,337/3,1
62,1.0,340/3,1
65,1.0,340/3,1
r,5/3,343/3,1
r,10/3,116.0,1
r,3.75,116.0,1
32,0.5,358/3,1
44,1/3,119.75,1
r,1/6,719/6,1
r,1/3,120.0,1
r,0.75,120.0,1
32,0.5,361/3,1
44,1/3,120.75,1
r,0.5,725/6,1
r,35/12,1453/12,1
31,1.0,364/3,1
43,1.0,364/3,1
59,1.0,367/3,1
62,1.0,367/3,1
59,1.0,370/3,1
62,1.0,370/3,1
59,1.0,373/3,1
62,1.0,373/3,1
55,1.0,376/3,1
60,1.0,379/3,1
63,1.0,379/3,1
60,1.0,382/3,1
63,1.0,382/3,1
60,1.0,385/3,1
63,1.0,385/3,1
62,1.0,388/3,1
65,1.0,388/3,1
r,5/3,391/3,1
r,10/3,132.0,1
r,3.75,132.0,1
32,0.5,406/3,1
44,1/3,135.75,1
r,1/6,815/6,1
r,1/3,136.0,1
r,0.75,136.0,1
32,0.5,409/3,1
44,1/3,136.75,1
r,0.5,821/6,1
r,2/3,1645/12,1
31,0.5,412/3,1
43,1/3,137.75,1
r,0.5,827/6,1
r,2/3,1657/12,1
31,0.5,415/3,1
43,1/3,138.75,1
r,0.5,833/6,1
r,2/3,1669/12,1
31,0.5,418/3,1
43,1/3,139.75,1
r,1/6,839/6,1
r,1/3,140.0,1
r,0.75,140.0,1
31,0.5,421/3,1
43,1/3,140.75,1
r,0.5,845/6,1
r,2/3,1693/12,1
31,0.5,424/3,1
43,1/3,141.75,1
r,0.5,851/6,1
r,2/3,1705/12,1
31,0.5,427/3,1
43,1/3,142.75,1
r,0.5,857/6,1
r,2/3,1717/12,1
31,0.5,430/3,1
43,1/3,143.75,1
r,1/6,863/6,1
r,1/3,144.0,1
r,0.75,144.0,1
31,0.5,433/3,1
43,1/3,144.75,1
r,0.5,869/6,1
r,2/3,1741/12,1
31,0.5,436/3,1
43,1/3,145.75,1
r,0.5,875/6,1
r,2/3,1753/12,1
31,0.5,439/3,1
43,1/3,146.75,1
r,0.5,881/6,1
r,2/3,1765/12,1
31,0.5,442/3,1
43,1/3,147.75,1
r,1/6,887/6,1
r,1/3,148.0,1
r,0.75,148.0,1
31,0.5,445/3,1
43,1/3,148.75,1
r,0.5,893/6,1
r,2/3,1789/12,1
31,0.5,448/3,1
43,1/3,149.75,1
r,0.5,899/6,1
r,2/3,1801/12,1
31,0.5,451/3,1
43,1/3,150.75,1
r,0.5,905/6,1
r,2/3,1813/12,1
31,0.5,454/3,1
43,1/3,151.75,1
r,1/6,911/6,1
r,1/3,152.0,1
r,0.75,152.0,1
31,0.5,457/3,1
43,1/3,152.75,1
r,0.5,917/6,1
r,2/3,1837/12,1
32,0.5,460/3,1
44,1/3,153.75,1
r,0.5,923/6,1
r,2/3,1849/12,1
32,0.5,463/3,1
44,1/3,154.75,1
r,0.5,929/6,1
r,2/3,1861/12,1
32,0.5,466/3,1
44,1/3,155.75,1
r,1/6,935/6,1
r,1/3,156.0,1
r,0.75,156.0,1
32,0.5,469/3,1
44,1/3,156.75,1
r,0.5,941/6,1
r,2/3,1885/12,1
32,0.5,472/3,1
44,1/3,157.75,1
r,0.5,947/6,1
r,2/3,1897/12,1
32,0.5,475/3,1
44,1/3,158.75,1
r,0.5,953/6,1
r,2/3,1909/12,1
32,0.5,478/3,1
44,1/3,159.75,1
r,1/6,959/6,1
r,1/3,160.0,1
r,0.75,160.0,1
32,0.5,481/3,1
44,1/3,160.75,1
r,0.5,965/6,1
r,2/3,1933/12,1
32,0.5,484/3,1
44,1/3,161.75,1
r,0.5,971/6,1
r,2/3,1945/12,1
32,0.5,487/3,1
44,1/3,162.75,1
r,0.5,977/6,1
r,2/3,1957/12,1
32,0.5,490/3,1
44,1/3,163.75,1
r,1/6,983/6,1
r,1/3,164.0,1
r,0.75,164.0,1
32,0.5,493/3,1
44,1/3,164.75,1
r,0.5,989/6,1
r,2/3,1981/12,1
33,0.5,496/3,1
45,1/3,165.75,1
r,0.5,995/6,1
r,2/3,1993/12,1
33,0.5,499/3,1
45,1/3,166.75,1
r,0.5,1001/6,1
r,2/3,2005/12,1
33,0.5,502/3,1
45,1/3,167.75,1
r,1/6,1007/6,1
r,1/3,168.0,1
r,0.75,168.0,1
33,0.5,505/3,1
45,1/3,168.75,1
r,0.5,1013/6,1
r,2/3,2029/12,1
34,0.5,508/3,1
46,1/3,169.75,1
r,0.5,1019/6,1
r,2/3,2041/12,1
34,0.5,511/3,1
46,1/3,170.75,1
r,0.5,1025/6,1
r,2/3,2053/12,1
34,0.5,514/3,1
46,1/3,171.75,1
r,1/6,1031/6,1
r,1/3,172.0,1
r,0.75,172.0,1
34,0.5,517/3,1
46,1/3,172.75,1
r,0.5,1037/6,1
r,2/3,2077/12,1
34,0.5,520/3,1
46,1/3,173.75,1
r,0.5,1043/6,1
r,2/3,2089/12,1
34,0.5,523/3,1
46,1/3,174.75,1
r,0.5,1049/6,1
r,2/3,2101/12,1
34,0.5,526/3,1
46,1/3,175.75,1
r,1/6,1055/6,1
r,1/3,176.0,1
r,0.75,176.0,1
34,0.5,529/3,1
46,1/3,176.75,1
r,0.5,1061/6,1
r,2/3,2125/12,1
34,0.5,532/3,1
46,1/3,177.75,1
r,0.5,1067/6,1
r,2/3,2137/12,1
34,0.5,535/3,1
46,1/3,178.75,1
r,0.5,1073/6,1
r,2/3,2149/12,1
34,0.5,538/3,1
46,1/3,179.75,1
r,1/6,1079/6,1
r,1/3,180.0,1
r,0.75,180.0,1
34,0.5,541/3,1
46,1/3,180.75,1
r,0.5,1085/6,1
r,2/3,2173/12,1
34,0.5,544/3,1
46,1/3,181.75,1
r,0.5,1091/6,1
r,2/3,2185/12,1
34,0.5,547/3,1
46,1/3,182.75,1
r,0.5,1097/6,1
r,2/3,2197/12,1
34,0.5,550/3,1
46,1/3,183.75,1
r,1/6,1103/6,1
r,1/3,184.0,1
r,0.75,184.0,1
34,0.5,553/3,1
46,1/3,184.75,1
r,0.5,1109/6,1
r,2/3,2221/12,1
34,0.5,556/3,1
46,1/3,185.75,1
r,0.5,1115/6,1
r,2/3,2233/12,1
34,0.5,559/3,1
46,1/3,186.75,1
r,0.5,1121/6,1
r,2/3,2245/12,1
34,0.5,562/3,1
46,1/3,187.75,1
r,1/6,1127/6,1
r,1/3,188.0,1
r,0.75,188.0,1
34,0.5,565/3,1
46,1/3,188.75,1
r,0.5,1133/6,1
r,2/3,2269/12,1
34,0.5,568/3,1
46,1/3,189.75,1
r,0.5,1139/6,1
r,2/3,2281/12,1
34,0.5,571/3,1
46,1/3,190.75,1
r,0.5,1145/6,1
r,2/3,2293/12,1
34,0.5,574/3,1
46,1/3,191.75,1
r,1/6,1151/6,1
r,1/3,192.0,1
r,0.75,192.0,1
34,0.5,577/3,1
46,1/3,192.75,1
r,0.5,1157/6,1
r,35/12,2317/12,1
34,1.0,580/3,1
46,1.0,580/3,1
r,5/3,583/3,1
r,4.0,196.0,1
r,4/3,200.0,1
r,7/3,200.0,1
58,8/3,604/3,1
63,1.0,607/3,1
66,1.0,607/3,1
63,2.0,610/3,1
66,2.0,610/3,1
r,1/3,204.0,1
r,7/3,204.0,1
63,1/3,204.0,1
66,1/3,204.0,1
63,1.0,613/3,1
66,1.0,613/3,1
58,8/3,616/3,1
63,1.0,619/3,1
66,1.0,619/3,1
63,2.0,622/3,1
66,2.0,622/3,1
r,1/3,208.0,1
r,7/3,208.0,1
63,1/3,208.0,1
66,1/3,208.0,1
63,1.0,625/3,1
66,1.0,625/3,1
58,8/3,628/3,1
63,1.0,631/3,1
66,1.0,631/3,1
63,2.0,634/3,1
66,2.0,634/3,1
r,1/3,212.0,1
r,7/3,212.0,1
63,1/3,212.0,1
66,1/3,212.0,1
63,1.0,637/3,1
66,1.0,637/3,1
58,8/3,640/3,1
63,1.0,643/3,1
66,1.0,643/3,1
63,2.0,646/3,1
66,2.0,646/3,1
r,1/3,216.0,1
r,7/3,216.0,1
63,1/3,216.0,1
66,1/3,216.0,1
63,1.0,649/3,1
66,1.0,649/3,1
58,8/3,652/3,1
65,1.0,655/3,1
68,1.0,655/3,1
65,2.0,658/3,1
68,2.0,658/3,1
r,1/3,220.0,1
r,7/3,220.0,1
65,1/3,220.0,1
68,1/3,220.0,1
65,1.0,661/3,1
68,1.0,661/3,1
58,8/3,664/3,1
65,1.0,667/3,1
68,1.0,667/3,1
65,2.0,670/3,1
68,2.0,670/3,1
r,1/3,224.0,1
r,7/3,224.0,1
65,1/3,224.0,1
68,1/3,224.0,1
65,1.0,673/3,1
68,1.0,673/3,1
58,8/3,676/3,1
65,1.0,679/3,1
68,1.0,679/3,1
65,2.0,682/3,1
68,2.0,682/3,1
r,1/3,228.0,1
r,7/3,228.0,1
65,1/3,228.0,1
68,1/3,228.0,1
65,1.0,685/3,1
68,1.0,685/3,1
58,8/3,688/3,1
65,1.0,691/3,1
68,1.0,691/3,1
65,2.0,694/3,1
68,2.0,694/3,1
r,1/3,232.0,1
r,7/3,232.0,1
65,1/3,232.0,1
68,1/3,232.0,1
65,1.0,697/3,1
68,1.0,697/3,1
58,8/3,700/3,1
63,1.0,703/3,1
66,1.0,703/3,1
63,2.0,706/3,1
66,2.0,706/3,1
r,1/3,236.0,1
r,7/3,236.0,1
63,1/3,236.0,1
66,1/3,236.0,1
63,1.0,709/3,1
66,1.0,709/3,1
58,8/3,712/3,1
63,1.0,715/3,1
66,1.0,715/3,1
63,2.0,718/3,1
66,2.0,718/3,1
r,1/3,240.0,1
r,7/3,240.0,1
63,1/3,240.0,1
66,1/3,240.0,1
63,1.0,721/3,1
66,1.0,721/3,1
58,8/3,724/3,1
63,1.0,727/3,1
66,1.0,727/3,1
63,2.0,730/3,1
66,2.0,730/3,1
r,1/3,244.0,1
r,7/3,244.0,1
63,1/3,244.0,1
66,1/3,244.0,1
63,1.0,733/3,1
66,1.0,733/3,1
58,8/3,736/3,1
63,1.0,739/3,1
66,1.0,739/3,1
63,2.0,742/3,1
66,2.0,742/3,1
r,1/3,248.0,1
r,7/3,248.0,1
63,1/3,248.0,1
66,1/3,248.0,1
63,1.0,745/3,1
66,1.0,745/3,1
56,8/3,748/3,1
63,1.0,751/3,1
66,1.0,751/3,1
63,2.0,754/3,1
66,2.0,754/3,1
r,1/3,252.0,1
r,7/3,252.0,1
63,1/3,252.0,1
66,1/3,252.0,1
63,1.0,757/3,1
66,1.0,757/3,1
56,8/3,760/3,1
63,1.0,763/3,1
66,1.0,763/3,1
63,2.0,766/3,1
66,2.0,766/3,1
r,1/3,256.0,1
r,7/3,256.0,1
63,1/3,256.0,1
66,1/3,256.0,1
63,1.0,769/3,1
66,1.0,769/3,1
56,8/3,772/3,1
63,1.0,775/3,1
66,1.0,775/3,1
63,2.0,778/3,1
66,2.0,778/3,1
r,1/3,260.0,1
r,7/3,260.0,1
63,1/3,260.0,1
66,1/3,260.0,1
63,1.0,781/3,1
66,1.0,781/3,1
56,8/3,784/3,1
63,1.0,787/3,1
66,1.0,787/3,1
63,2.0,790/3,1
66,2.0,790/3,1
r,1/3,264.0,1
r,7/3,264.0,1
63,1/3,264.0,1
66,1/3,264.0,1
63,1.0,793/3,1
66,1.0,793/3,1
56,8/3,796/3,1
61,1.0,799/3,1
65,1.0,799/3,1
61,2.0,802/3,1
65,2.0,802/3,1
r,1/3,268.0,1
r,7/3,268.0,1
61,1/3,268.0,1
65,1/3,268.0,1
61,1.0,805/3,1
65,1.0,805/3,1
56,8/3,808/3,1
61,1.0,811/3,1
65,1.0,811/3,1
61,2.0,814/3,1
65,2.0,814/3,1
r,1/3,272.0,1
r,7/3,272.0,1
61,1/3,272.0,1
65,1/3,272.0,1
61,1.0,817/3,1
65,1.0,817/3,1
56,8/3,820/3,1
61,1.0,823/3,1
65,1.0,823/3,1
61,2.0,826/3,1
65,2.0,826/3,1
r,1/3,276.0,1
r,7/3,276.0,1
61,1/3,276.0,1
65,1/3,276.0,1
61,1.0,829/3,1
65,1.0,829/3,1
56,8/3,832/3,1
61,1.0,835/3,1
65,1.0,835/3,1
61,2.0,838/3,1
65,2.0,838/3,1
r,1/3,280.0,1
r,7/3,280.0,1
61,1/3,280.0,1
65,1/3,280.0,1
61,1.0,841/3,1
65,1.0,841/3,1
56,8/3,844/3,1
63,1.0,847/3,1
66,1.0,847/3,1
63,2.0,850/3,1
66,2.0,850/3,1
r,1/3,284.0,1
r,7/3,284.0,1
63,1/3,284.0,1
66,1/3,284.0,1
63,1.0,853/3,1
66,1.0,853/3,1
56,8/3,856/3,1
63,1.0,859/3,1
66,1.0,859/3,1
63,2.0,862/3,1
66,2.0,862/3,1
r,1/3,288.0,1
r,7/3,288.0,1
63,1/3,288.0,1
66,1/3,288.0,1
63,1.0,865/3,1
66,1.0,865/3,1
56,8/3,868/3,1
63,1.0,871/3,1
66,1.0,871/3,1
63,2.0,874/3,1
66,2.0,874/3,1
r,1/3,292.0,1
r,7/3,292.0,1
63,1/3,292.0,1
66,1/3,292.0,1
63,1.0,877/3,1
66,1.0,877/3,1
56,8/3,880/3,1
63,1.0,883/3,1
66,1.0,883/3,1
63,2.0,886/3,1
66,2.0,886/3,1
r,1/3,296.0,1
r,7/3,296.0,1
63,1/3,296.0,1
66,1/3,296.0,1
63,1.0,889/3,1
66,1.0,889/3,1
61,2.0,892/3,1
65,1.0,895/3,1
68,1.0,895/3,1
59,2.0,898/3,1
r,2/3,898/3,1
r,1/3,300.0,1
r,7/3,300.0,1
65,1.0,901/3,1
68,1.0,901/3,1
58,8/3,904/3,1
65,1.0,907/3,1
68,1.0,907/3,1
65,2.0,910/3,1
68,2.0,910/3,1
r,1/3,304.0,1
r,7/3,304.0,1
65,1/3,304.0,1
68,1/3,304.0,1
65,1.0,913/3,1
68,1.0,913/3,1
58,8/3,916/3,1
65,1.0,919/3,1
68,1.0,919/3,1
65,2.0,922/3,1
68,2.0,922/3,1
r,1/3,308.0,1
r,7/3,308.0,1
65,1/3,308.0,1
68,1/3,308.0,1
65,1.0,925/3,1
68,1.0,925/3,1
58,8/3,928/3,1
65,1.0,931/3,1
68,1.0,931/3,1
65,2.0,934/3,1
68,2.0,934/3,1
r,1/3,312.0,1
r,7/3,312.0,1
65,1/3,312.0,1
68,1/3,312.0,1
65,1.0,937/3,1
68,1.0,937/3,1
63,2.0,940/3,1
66,1.0,943/3,1
70,1.0,943/3,1
61,2.0,946/3,1
r,2/3,946/3,1
r,1/3,316.0,1
r,7/3,316.0,1
65,1.0,949/3,1
70,1.0,949/3,1
60,8/3,952/3,1
67,1.0,955/3,1
70,1.0,955/3,1
67,2.0,958/3,1
70,2.0,958/3,1
r,1/3,320.0,1
r,7/3,320.0,1
67,1/3,320.0,1
70,1/3,320.0,1
67,1.0,961/3,1
70,1.0,961/3,1
60,8/3,964/3,1
67,1.0,967/3,1
70,1.0,967/3,1
67,2.0,970/3,1
70,2.0,970/3,1
r,1/3,324.0,1
r,7/3,324.0,1
67,1/3,324.0,1
70,1/3,324.0,1
67,1.0,973/3,1
70,1.0,973/3,1
60,8/3,976/3,1
67,1.0,979/3,1
70,1.0,979/3,1
67,2.0,982/3,1
70,2.0,982/3,1
r,1/3,328.0,1
r,7/3,328.0,1
67,1/3,328.0,1
70,1/3,328.0,1
67,1.0,985/3,1
70,1.0,985/3,1
65,8/3,988/3,1
68,1.0,991/3,1
72,1.0,991/3,1
68,2.0,994/3,1
72,2.0,994/3,1
r,1/3,332.0,1
r,7/3,332.0,1
68,1/3,332.0,1
72,1/3,332.0,1
68,1.0,997/3,1
72,1.0,997/3,1
58,2.0,1000/3,1
65,1.0,1003/3,1
68,1.0,1003/3,1
59,8/3,1006/3,1
r,1/3,336.0,1
r,7/3,336.0,1
65,1/3,336.0,1
68,1/3,336.0,1
65,1.0,1009/3,1
68,1.0,1009/3,1
60,8/3,1012/3,1
63,1.0,1015/3,1
67,1.0,1015/3,1
63,2.0,1018/3,1
67,2.0,1018/3,1
r,1/3,340.0,1
r,7/3,340.0,1
63,1/3,340.0,1
67,1/3,340.0,1
63,1.0,1021/3,1
67,1.0,1021/3,1
56,8/3,1024/3,1
63,1.0,1027/3,1
65,1.0,1027/3,1
63,2.0,1030/3,1
65,2.0,1030/3,1
r,1/3,344.0,1
r,7/3,344.0,1
63,1/3,344.0,1
65,1/3,344.0,1
63,1.0,1033/3,1
65,1.0,1033/3,1
58,8/3,1036/3,1
63,1.0,1039/3,1
67,1.0,1039/3,1
63,2.0,1042/3,1
67,2.0,1042/3,1
r,1/3,348.0,1
r,7/3,348.0,1
63,1/3,348.0,1
67,1/3,348.0,1
63,1.0,1045/3,1
67,1.0,1045/3,1
58,8/3,1048/3,1
62,1.0,1051/3,1
65,1.0,1051/3,1
62,2.0,1054/3,1
65,2.0,1054/3,1
r,1/3,352.0,1
r,1.75,352.0,1
r,2.75,352.0,1
62,1/3,352.0,1
65,1/3,352.0,1
62,1.0,1057/3,1
65,1.0,1057/3,1
51,8/3,1060/3,1
58,1/3,353.75,1
r,0.25,4249/12,1
55,0.5,1063/3,1
58,1/3,354.75,1
r,0.5,2129/6,1
r,2/3,4261/12,1
55,0.5,1066/3,1
58,43/12,355.75,1
r,1/6,2135/6,1
r,1/3,356.0,1
r,0.75,356.0,1
58,1/12,356.0,1
55,0.5,1069/3,1
58,1/3,356.75,1
r,0.5,2141/6,1
r,2/3,4285/12,1
55,0.5,1072/3,1
58,1/3,357.75,1
r,0.5,2147/6,1
r,2/3,4297/12,1
55,0.5,1075/3,1
58,1/3,358.75,1
r,0.5,2153/6,1
r,2/3,4309/12,1
51,2.25,1078/3,1
r,1/3,360.0,1
r,0.75,360.0,1
r,2.75,360.0,1
58,1/12,360.0,1
55,0.5,1081/3,1
58,1/3,360.75,1
r,0.5,2165/6,1
r,2/3,4333/12,1
49,8/3,1084/3,1
58,1/3,361.75,1
r,0.25,4345/12,1
55,0.5,1087/3,1
58,1/3,362.75,1
r,0.5,2177/6,1
r,2/3,4357/12,1
55,0.5,1090/3,1
58,43/12,363.75,1
r,1/6,2183/6,1
r,1/3,364.0,1
r,0.75,364.0,1
58,1/12,364.0,1
55,0.5,1093/3,1
58,1/3,364.75,1
r,0.5,2189/6,1
r,2/3,4381/12,1
55,0.5,1096/3,1
58,1/3,365.75,1
r,0.5,2195/6,1
r,2/3,4393/12,1
55,0.5,1099/3,1
58,1/3,366.75,1
r,0.5,2201/6,1
r,2/3,4405/12,1
49,2.25,1102/3,1
r,1/3,368.0,1
r,0.75,368.0,1
58,1/12,368.0,1
55,0.5,1105/3,1
58,1/3,368.75,1
r,0.5,2213/6,1
r,5/3,4429/12,1
48,0.25,1108/3,1
r,1/6,4435/12,1
56,1/3,369.75,1
r,0.25,4441/12,1
51,0.5,1111/3,1
56,1/3,370.75,1
r,0.5,2225/6,1
r,11/12,4453/12,1
46,0.25,1114/3,1
r,1/6,4459/12,1
55,1/3,371.75,1
r,1/3,372.0,1
r,0.75,372.0,1
48,0.5,1117/3,1
55,1/3,372.75,1
r,0.5,2237/6,1
r,5/3,4477/12,1
44,0.25,1120/3,1
r,1/6,4483/12,1
56,1/3,373.75,1
r,0.25,4489/12,1
48,0.5,1123/3,1
56,1/3,374.75,1
r,0.5,2249/6,1
r,11/12,4501/12,1
43,0.25,1126/3,1
r,1/6,4507/12,1
55,1/3,375.75,1
r,1/3,376.0,1
r,0.75,376.0,1
48,0.5,1129/3,1
55,1/3,376.75,1
r,0.5,2261/6,1
r,5/3,4525/12,1
41,0.25,1132/3,1
r,1/6,4531/12,1
53,1/3,377.75,1
r,0.25,4537/12,1
48,0.5,1135/3,1
53,1/3,378.75,1
r,0.5,2273/6,1
r,11/12,4549/12,1
39,0.25,1138/3,1
r,1/6,4555/12,1
51,1/3,379.75,1
r,1/3,380.0,1
r,0.75,380.0,1
41,0.5,1141/3,1
51,1/3,380.75,1
r,0.5,2285/6,1
r,5/3,4573/12,1
38,0.25,1144/3,1
r,1/6,4579/12,1
50,1/3,381.75,1
r,0.25,4585/12,1
41,0.5,1147/3,1
50,1/3,382.75,1
r,0.5,2297/6,1
r,11/12,4597/12,1
36,0.25,1150/3,1
r,1/6,4603/12,1
48,1/3,383.75,1
r,1/3,384.0,1
r,0.75,384.0,1
